分區別,醫事機構代碼,醫事機構名稱,機構地址,電話區域號碼 ,電話號碼,特約類別,型態別,醫事機構種類,終止合約或歇業日期,開業狀況
"5","0544010031","三軍總醫院澎湖分院附設民眾診療服務處","澎湖縣馬公市前寮里90號","06","9211116","3","01","A","","0"
"5","0602030026","高雄榮民總醫院","高雄市左營區大中一路386號","07","3422121","1","01","A","","0"
"5","0643130018","高雄榮民總醫院屏東分院","屏東縣內埔鄉龍潭村昭勝路安平一巷1號","08","7704115","3","01","A","","0"
"5","0802070015","高雄市立中醫醫院","","","","4","22","A","20201019","2"
"5","0807350018","高雄市立中醫醫院","高雄市苓雅區凱旋二路132號","07","7133186","4","22","A","","0"
"5","0902080013","阮綜合醫療社團法人阮綜合醫院","高雄市苓雅區成功一路162號.四維四路136號.166號.永昌街49號","07","3351121","2","01","A","","0"
"5","0907030013","廣聖醫療社團法人廣聖醫院","高雄市旗山區中華路618號1-6樓","07","6622391","3","02","A","","0"
"5","0907120012","燕巢靜和醫療社團法人燕巢靜和醫院","高雄市燕巢區深水路3之20號Ｂ1－3．5樓","07","6156555","3","04","A","","0"
"5","0907320012","愛仁醫療社團法人愛仁醫院","高雄市三民區民族一路45號1樓至4樓及49．51號1樓至4樓","07","3115159","3","02","A","","0"
"5","0907350010","乃榮醫療社團法人乃榮醫院","高雄市苓雅區三多二路226.228號.地下1樓-5樓","07","7613151","3","02","A","","0"
"5","0942020019","高雄市立岡山醫院（委託秀傳醫療社團法人經營）","高雄市岡山區壽天路12號","07","6222131","3","02","A","","0"
"5","0943010017","寶建醫療社團法人寶建醫院","屏東市中山路119.123號.屏東市自由路650－1號Ｂ1","08","7665995","2","01","A","","0"
"5","0943010026","安和醫療社團法人安和醫院","屏東縣屏東市崇蘭里自由路598號","08","7651828","3","02","A","","0"
"5","0943010035","優生醫療社團法人優生醫院","屏東縣屏東市華山里瑞光路三段103號","08","7382222","3","02","A","","0"
"5","0943010044","復興醫療社團法人復興醫院","屏東縣屏東市橋南里民生路147－3號及147－2號","08","7232323","3","01","A","","0"
"5","0943020013","安泰醫療社團法人潮州安泰醫院","屏東縣潮州鎮三星里四維路162及193號","08","7800888","3","02","A","","0"
"5","0943030019","安泰醫療社團法人安泰醫院","屏東縣東港鎮興東里中正路一段210號","08","8329966","2","01","A","","0"
"5","0943040015","南門醫療社團法人南門醫院","屏東縣恆春鎮南門路10號","08","8894568","3","02","A","","0"
"5","0943060017","屏安醫療社團法人屏安醫院","屏東縣長治鄉榮華村信義路129號","08","7622670","3","04","A","","0"
"5","0943160012","枋寮醫療社團法人枋寮醫院","屏東縣枋寮鄉安樂村中山路139號","08","8789991","3","02","A","","0"
"5","1102110011","高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）","高雄市小港區山明里山明路482號Ｂ1－10樓","07","8036783","2","01","A","","0"
"5","1107120017","義大醫療財團法人義大癌治療醫院","高雄市燕巢區角宿里義大路21號B2-10F","07","6150022","3","02","A","","0"
"5","1107320017","義大醫療財團法人義大大昌醫院","高雄市三民區大昌一路305號地下3樓至7樓","07","5599123","3","02","A","","0"
"5","1107350015","天主教聖功醫療財團法人聖功醫院","高雄市苓雅區建國一路352號","07","2238153","3","01","A","","0"
"5","1142010518","高雄市立鳳山醫院（委託長庚醫療財團法人經營）","高雄市鳳山區經武路42號","07","7418151","3","02","A","","0"
"5","1142100017","長庚醫療財團法人高雄長庚紀念醫院","高雄市鳥松區大埤路123號","07","7317123","1","01","A","","0"
"5","1142120001","義大醫療財團法人義大醫院","高雄市燕巢區角宿里義大路1號","07","6150011","2","01","A","","0"
"5","1143010012","屏基醫療財團法人屏東基督教醫院","屏東縣屏東市華山里大連路60號","08","7368686","2","01","A","","0"
"5","1143040010","恆基醫療財團法人恆春基督教醫院","屏東縣恆春鎮山腳里恆西路21號","08","8892293","3","02","A","","0"
"5","1143130019","佑青醫療財團法人佑青醫院","屏東縣內埔鄉建興村建興路218巷19號","08","7705115","3","04","A","","0"
"5","1143150011","迦樂醫療財團法人迦樂醫院","屏東縣新埤鄉箕湖村進化路12－200號","08","7981511","3","04","A","","0"
"5","1144010016","天主教靈醫會醫療財團法人惠民醫院","澎湖縣馬公市樹德路14號","06","9272318","3","02","A","","0"
"5","1202080029","信義醫療財團法人高雄基督教醫院","高雄市苓雅區華新街86號","07","3321111","3","02","A","","0"
"5","1244010018","財團法人天主教靈醫會惠民醫院","","","","3","02","A","20190701","2"
"5","1302050014","財團法人私立高雄醫學大學附設中和紀念醫院","高雄市三民區十全一路100號","07","3121101","1","01","A","","0"
"5","1307370011","高雄市立旗津醫院(委託財團法人私立高雄醫學大學經營)","高雄市旗津區旗港路33號","07","5711188","3","02","A","","0"
"5","1343030018","輔英科技大學附設醫院","屏東縣東港鎮興台里中山路5號","08","8323146","2","01","A","","0"
"5","1442060014","財團法人台灣省私立高雄仁愛之家附設慈惠醫院","高雄市大寮區後庄里鳳屏一路509號","07","7030315","2","04","A","","0"
"5","1502020065","正大醫院","高雄市鼓山區鼓山三路128－9號","07","5823989","3","02","A","","0"
"5","1502031095","馨蕙馨醫院","高雄市左營區明誠二路五四一號","07","5586080","3","02","A","","0"
"5","1502031102","柏仁醫院","高雄市左營區博愛二路三五0號（一樓至三樓）","07","5508888","3","03","A","","0"
"5","1502040021","健仁醫院","高雄市楠梓區中陽里楠陽路136號","07","3517166","3","01","A","","0"
"5","1502040076","顏威裕醫院","高雄市楠梓區秀昌里後昌路826號","07","3639053","3","02","A","","0"
"5","1502041108","長春醫院","高雄市楠梓區右昌街331號1－5樓","07","3612995","3","02","A","","0"
"5","1502041117","右昌聯合醫院","高雄市楠梓區軍校路930號Ｂ1至9樓","07","3643388","3","02","A","","0"
"5","1502050045","德謙醫院","高雄市三民區九如二路18號","07","3210981","3","02","A","","0"
"5","1502050152","南山醫院","高雄市三民區建東里建國三路151號","07","2882101","4","02","A","","0"
"5","1502050170","祐生醫院","高雄市三民區鳳北里建國三路60號","07","2866688","3","02","A","","0"
"5","1502050241","民族醫院","","","","3","02","A","20200701","2"
"5","1502050296","文雄醫院","高雄市三民區察哈爾二街132號地下1層地上1至5層","07","3165275","3","02","A","","0"
"5","1502051337","謝外科醫院","高雄市三民區河北一路330號","07","2360121","3","02","A","","0"
"5","1502051426","四季台安醫院","高雄市三民區聯興路157號，聯興路145巷1號1－3樓","07","3983000","3","02","A","","0"
"5","1502060014","蕭志文醫院","高雄市新興區七賢一路102號","07","2240252","3","02","A","","0"
"5","1502060041","靜和醫院","高雄市新興區民族二路178號","07","2229612","3","04","A","","0"
"5","1502060112","原祿骨科醫院","高雄市新興區中正三路52號","07","2371013","3","02","A","","0"
"5","1502060149","惠仁醫院","高雄市新興區中山一路67．69號之2","07","2010196","3","02","A","","0"
"5","1502061208","新華醫院","高雄市新興區七賢二路97號地下1層，地上1至4層","07","2876080","3","02","A","","0"
"5","1502070029","重仁骨科醫院","","","","3","02","A","20200326","2"
"5","1502070118","健新醫院","高雄市前金區七賢二路295號","07","2613866","3","02","A","","0"
"5","1502081175","邱外科醫院","高雄市苓雅區成功一路137號1－6樓","07","3364131","3","01","A","","0"
"5","1502090209","吳昆哲婦產小兒科醫院","高雄市前鎮區興東里民權二路430號","07","3319611","3","02","A","","0"
"5","1502091297","佳欣婦幼醫院","","","","3","02","A","20200224","2"
"5","1502110064","安泰醫院","高雄市小港區學府路111號","07","8017856","3","02","A","","0"
"5","1502111089","戴銘浚婦兒醫院","高雄市小港區宏平路661號1至7樓","07","8061289","3","03","A","","0"
"5","1507010014","新高鳳醫院","高雄市鳳山區光遠路360號1－7樓","07","7472320","3","02","A","","0"
"5","1507290012","生安婦產小兒科醫院","高雄市鼓山區美術東二路177號Ｂ2－11Ｆ","07","5223138","3","02","A","","0"
"5","1507300013","博正醫院","","","","3","02","A","20180701","9"
"5","1507300022","博愛蕙馨醫院","高雄市左營區博愛二路20號1－7樓","07","8628880","3","02","A","","0"
"5","1507300040","博正國際醫院","","","","3","02","A","20200417","2"
"5","1507300059","維馨乳房外科醫院","高雄市左營區立信路246號","07","9763998","3","03","A","","0"
"5","1507300068","鈞安婦幼聯合醫院","高雄市左營區華夏路609號地下1層至地上6層","07","3480088","3","03","A","","0"
"5","1507300077","博田國際醫院","高雄市左營區博愛二路100號","07","5562217","3","01","A","","0"
"5","1507310019","金安心醫院","高雄市楠梓區加昌路606號1－4樓","07","3649890","3","02","A","","0"
"5","1507310037","高大美杏生醫院","高雄市楠梓區大學東路1號1－3樓","07","3658885","3","03","A","","0"
"5","1507320015","新高醫院","高雄市三民區莊敬路288號1-9樓","07","3828814","3","02","A","","0"
"5","1507330011","七賢脊椎外科醫院","高雄市新興區七賢一路420號Ｂ1－8樓","07","2385878","3","02","A","","0"
"5","1507340017","中正脊椎骨科醫院","高雄市前金區中正四路99號1樓及100號地下1樓，地上13樓","07","2855999","3","02","A","","0"
"5","1507340026","上琳醫院","高雄市前金區自強一路67號B1-7樓","07","2828668","3","02","A","","0"
"5","1507340044","活力得中山脊椎外科醫院","高雄市前金區青年二路6號1－3樓","07","2317108","3","02","A","","0"
"5","1507360019","瑞祥醫院","高雄市前鎮區班超路92號1－7樓","07","7717503","3","02","A","","0"
"5","1507360028","新正薪醫院","高雄市前鎮區一心一路233號1－4樓","07","9705335","3","02","A","","0"
"5","1542010052","大東醫院","高雄市鳳山區三民里光遠路171－2號","07","7463762","3","02","A","","0"
"5","1542010141","優生婦產科醫院","高雄市鳳山區協和里自由路189號","07","7478629","3","02","A","","0"
"5","1542011237","惠德醫院","高雄市鳳山區福祥街81號1．2樓","07","8126000","3","02","A","","0"
"5","1542011246","仁惠婦幼醫院","高雄市鳳山區自由路81號","07","7104397","3","02","A","","0"
"5","1542011282","杏和醫院","高雄市鳳山區五甲二路385號、387號、389號、391號","07","7613111","3","02","A","","0"
"5","1542020058","劉嘉修醫院","高雄市岡山區岡山路426及428號","07","6221231","3","02","A","","0"
"5","1542020067","光雄長安醫院","高雄市岡山區岡山路380－1號，378號，376號Ｂ1－7樓","07","6219156","3","02","A","","0"
"5","1542020129","樂安醫院","高雄市岡山區後協里通校路300號","07","6256791","3","04","A","","0"
"5","1542021171","惠川醫院","高雄市岡山區岡山路92號","07","6229292","3","02","A","","0"
"5","1542030018","重安醫院","高雄市旗山區大德里大仁街18號","07","6618471","3","02","A","","0"
"5","1542030116","溪洲醫院","高雄市旗山區延平一路408．412號","07","6621985","3","02","A","","0"
"5","1542040050","三聖醫院","高雄市美濃區合和里合和路56號及58號，成功路182－2號","07","6818495","3","02","A","","0"
"5","1542050056","建佑醫院","高雄市林園區東林西路360，362號，399號，407巷7號","07","6437901","3","02","A","","0"
"5","1542051151","霖園醫院","高雄市林園區林園里林園北路244號","07","6413399","3","02","A","","0"
"5","1542061077","樂生婦幼醫院","高雄市大寮區鳳林三路532號","07","7862688","3","02","A","","0"
"5","1542061148","瑞生醫院","高雄市大寮區鳳林四路192號","07","7835175","3","02","A","","0"
"5","1542110020","泰和醫院","高雄市橋頭區橋頭里成功路101號","07","6111128","3","02","A","","0"
"5","1542140046","長佑醫院","","","","3","02","A","20200430","2"
"5","1542150033","溫賀睿和醫院","高雄市路竹區竹南里延平路57號","07","6965136","3","02","A","","0"
"5","1542150042","高新醫院","高雄市路竹區中山路627號","07","6975903","3","02","A","","0"
"5","1543010056","復興醫院","","","","3","02","A","20200401","2"
"5","1543010109","國仁醫院","屏東縣屏東市民生東路12－2號","08","7223000","2","01","A","","0"
"5","1543010190","民眾醫院","屏東縣屏東市忠孝路120之1號","08","7325455","3","02","A","","0"
"5","1543020105","茂隆骨科醫院","屏東縣潮州鎮朝昇路322號","08","7801915","3","02","A","","0"
"5","1543110024","聖恩內科醫院","","","","4","02","A","20191231","2"
"5","1543110033","大新醫院","屏東縣高樹鄉長榮村興中路208號","08","7962033","3","02","A","","0"
"5","2244010019","澎湖縣立慢性病防治所","","","","4","08","A","20181231","2"
"5","2342010013","高雄市鳳山區衛生所","高雄市鳳山區經武路34巷2號","07","7430437","4","08","A","","0"
"5","2342020019","高雄市岡山區衛生所","高雄市岡山區壽天里公園路50號","07","6212015","4","08","A","","0"
"5","2342030015","高雄市旗山區衛生所","高雄市旗山區中正路197號","07","6612054","4","08","A","","0"
"5","2342040011","高雄市美濃區衛生所","高雄市美濃區美中路246號","07","6812064","4","08","A","","0"
"5","2342050017","高雄市林園區衛生所","高雄市林園區林園里林園北路186號","07","6412404","4","08","A","","0"
"5","2342060013","高雄市大寮區衛生所","高雄市大寮區永芳里進學路129巷2－1號","07","7816819","4","08","A","","0"
"5","2342070019","高雄市大樹區衛生所","高雄市大樹區龍目路158號","07","6512935","4","08","A","","0"
"5","2342080015","高雄市仁武區衛生所","高雄市仁武區仁武里地政街23號","07","3711434","4","08","A","","0"
"5","2342090011","高雄市大社區衛生所","高雄市大社區大社里自強街7號","07","3511774","4","08","A","","0"
"5","2342100012","高雄市鳥松區衛生所","高雄市鳥松區鳥松里文前路文北巷一弄4號","07","7316404","4","08","A","","0"
"5","2342110018","高雄市橋頭區衛生所","高雄市橋頭區橋頭里隆豊路5號","07","6113516","4","08","A","","0"
"5","2342120014","高雄市燕巢區衛生所","高雄市燕巢區南燕里中興路2號","07","6161148","4","08","A","","0"
"5","2342130010","高雄市田寮區衛生所","高雄市田寮區南安里崗北路32號","07","6361504","4","08","A","","0"
"5","2342140016","高雄市阿蓮區衛生所","高雄市阿蓮區民生路94－1號","07","6317141","4","08","A","","0"
"5","2342150012","高雄市路竹區衛生所","高雄市路竹區竹南里國昌路86巷22號","07","6962449","4","07","A","","0"
"5","2342160018","高雄市湖內區衛生所","高雄市湖內區湖中路203號","07","6993009","4","08","A","","0"
"5","2342170014","高雄市茄萣區衛生所","高雄市茄萣區吉定里濱海路二段1號","07","6989275","4","08","A","","0"
"5","2342180010","高雄市永安區衛生所","高雄市永安區永安路26號","07","6912015","4","08","A","","0"
"5","2342190016","高雄市彌陀區衛生所","高雄市彌陀區彌仁里中華路一巷五弄一號","07","6175307","4","08","A","","0"
"5","2342200017","高雄市梓官區衛生所","高雄市梓官區梓信里公館路45號","07","6103050","4","08","A","","0"
"5","2342210013","高雄市六龜區衛生所","高雄市六龜區民治路16號","07","6891244","4","08","A","","0"
"5","2342220019","高雄市甲仙區衛生所","高雄市甲仙區和安里中山路52號","07","6751029","4","07","A","","0"
"5","2342230015","高雄市杉林區衛生所","高雄市杉林區上平里山仙路93巷2號","07","6771319","4","08","A","","0"
"5","2342240011","高雄市內門區衛生所","高雄市內門區觀亭里16鄰中埔頭20號","07","6671088","4","08","A","","0"
"5","2342250017","高雄市茂林區衛生所","高雄市茂林區茂林里茂林巷8－4號","07","6801046","4","08","A","","0"
"5","2342260013","高雄市桃源區衛生所","高雄市桃源區桃源里南進巷188－1號","07","6861126","4","08","A","","0"
"5","2342270019","高雄市那瑪夏區衛生所","高雄市那瑪夏區瑪雅里6鄰平和巷252號","07","6701142","4","08","A","","0"
"5","2343010017","屏東縣屏東市衛生所","屏東縣屏東市建國路92號","08","7538701","4","08","A","","0"
"5","2343020013","屏東縣潮州鎮衛生所","屏東縣潮州鎮三共里永坤路107號","08","7882131","4","08","A","","0"
"5","2343030019","屏東縣東港鎮衛生所","屏東縣東港鎮朝安里新生三路23號","08","8325310","4","08","A","","0"
"5","2343040015","屏東縣恆春鎮衛生所","屏東縣恆春鎮城南里文化路78號","08","8892140","4","08","A","","0"
"5","2343050011","屏東縣萬丹鄉衛生所","屏東縣萬丹鄉四維村萬丹路一段501號","08","7772049","4","08","A","","0"
"5","2343060017","屏東縣長治鄉衛生所","屏東縣長治鄉進興村潭頭路3號","08","7368734","4","08","A","","0"
"5","2343070013","屏東縣麟洛鄉衛生所","屏東縣麟洛鄉麟蹄村中山路156－1號","08","7221152","4","08","A","","0"
"5","2343080019","屏東縣九如鄉衛生所","屏東縣九如鄉九如路二段247號","08","7392006","4","08","A","","0"
"5","2343090015","屏東縣里港鄉衛生所","屏東縣里港鄉大平村中山路103–1號","08","7751711","4","08","A","","0"
"5","2343100016","屏東縣鹽埔鄉衛生所","屏東縣鹽埔鄉鹽北村勝利路187號","08","7932474","4","08","A","","0"
"5","2343110012","屏東縣高樹鄉衛生所","屏東縣高樹鄉長榮村南昌路12–2號","08","7962026","4","08","A","","0"
"5","2343120018","屏東縣萬巒鄉衛生所","屏東縣萬巒鄉萬全村褒忠路16號","08","7811794","4","08","A","","0"
"5","2343130014","屏東縣內埔鄉衛生所","屏東縣內埔鄉內埔村中興路191號","08","7792414","4","08","A","","0"
"5","2343140010","屏東縣竹田鄉衛生所","屏東縣竹田鄉竹田村中山路25號","08","7710445","4","08","A","","0"
"5","2343150016","屏東縣新埤鄉衛生所","屏東縣新埤鄉新埤村中正路38號","08","7971090","4","08","A","","0"
"5","2343160012","屏東縣枋寮鄉衛生所","屏東縣枋寮鄉枋寮村德興路77號","08","8782940","4","08","A","","0"
"5","2343170018","屏東縣新園鄉衛生所","屏東縣新園鄉仙吉村仙吉路89－2號","08","8681293","4","08","A","","0"
"5","2343180014","屏東縣崁頂鄉衛生所","屏東縣崁頂鄉崁頂村興農路29–9號","08","8631454","4","08","A","","0"
"5","2343190010","屏東縣林邊鄉衛生所","屏東縣林邊鄉光林村和平路45號","08","8752076","4","08","A","","0"
"5","2343200011","屏東縣南州鄉衛生所","屏東縣南州鄉溪南村人和路239號","08","8642224","4","08","A","","0"
"5","2343210017","屏東縣佳冬鄉衛生所","屏東縣佳冬鄉六根村佳和路87－1號","08","8662018","4","08","A","","0"
"5","2343220013","屏東縣琉球鄉衛生所","屏東縣琉球鄉本福村中山路51號","08","8612513","4","08","A","","0"
"5","2343230019","屏東縣車城鄉衛生所","屏東縣車城鄉福安村福安路2之30號","08","8821300","4","08","A","","0"
"5","2343240015","屏東縣滿州鄉衛生所","屏東縣滿州鄉滿州村中山路31號","08","8801279","4","08","A","","0"
"5","2343250011","屏東縣枋山鄉衛生所","屏東縣枋山鄉枋山村枋山路98號","08","8761150","4","08","A","","0"
"5","2343260017","屏東縣三地門鄉衛生所","屏東縣三地門鄉三地村行政街4號","08","7991284","4","08","A","","0"
"5","2343270013","屏東縣霧台鄉衛生所","屏東縣霧台鄉霧台村神山巷68號","08","7902232","4","08","A","","0"
"5","2343280019","屏東縣瑪家鄉衛生所","屏東縣瑪家鄉北葉村風景巷86號","08","7991164","4","08","A","","0"
"5","2343290015","屏東縣泰武鄉衛生所","屏東縣泰武鄉佳平村179號","08","7832059","4","08","A","","0"
"5","2343300016","屏東縣來義鄉衛生所","屏東縣來義鄉古樓村中正路90號","08","7850103","4","08","A","","0"
"5","2343310012","屏東縣春日鄉衛生所","屏東縣春日鄉春日村春日路176號","08","8780358","4","08","A","","0"
"5","2343320018","屏東縣獅子鄉衛生所","屏東縣獅子鄉楓林村楓林二巷31號","08","8771324","4","08","A","","0"
"5","2343330014","屏東縣牡丹鄉衛生所","屏東縣牡丹鄉石門村19號","08","8831013","4","08","A","","0"
"5","2344010011","澎湖縣馬公市第一衛生所","澎湖縣馬公市樹德路36號","06","9273958","4","08","A","","0"
"5","2344011027","澎湖縣馬公市第二衛生所","澎湖縣馬公市鎖港里240號","06","9951354","4","08","A","","0"
"5","2344011036","澎湖縣馬公市第三衛生所","澎湖縣馬公市西文里118之2號","06","9211723","4","19","A","","0"
"5","2344020017","澎湖縣湖西鄉衛生所","澎湖縣湖西鄉湖西村151－1號","06","9921271","4","08","A","","0"
"5","2344030013","澎湖縣白沙鄉衛生所","澎湖縣白沙鄉赤崁村359號","06","9931044","4","08","A","","0"
"5","2344030022","澎湖縣白沙鄉鳥嶼衛生所","澎湖縣白沙鄉鳥嶼村漁港新村3號","06","9916092","4","19","A","","0"
"5","2344030031","澎湖縣白沙鄉吉貝衛生所","澎湖縣白沙鄉吉貝村8－13號","06","9911430","4","19","A","","0"
"5","2344040019","澎湖縣西嶼鄉衛生所","澎湖縣西嶼鄉池東村222號","06","9981115","4","08","A","","0"
"5","2344050015","澎湖縣望安鄉衛生所","澎湖縣望安鄉西安村36－7號","06","9991036","4","08","A","","0"
"5","2344050024","澎湖縣望安鄉將軍衛生所","澎湖縣望安鄉將軍村12鄰將軍澳1之3號","06","9902066","4","19","A","","0"
"5","2344060011","澎湖縣七美鄉衛生所","澎湖縣七美鄉中和村埔內54號","06","9971005","4","08","A","","0"
"5","2402020519","國立中山大學附設醫務室","高雄市鼓山區蓮海路70號東1003室","07","5250115","4","08","A","","0"
"5","2402020528","國立中山大學牙科健康中心","","","","4","08","A","20181230","2"
"5","2502090013","國軍高雄門診中心附設民眾診療服務處","高雄市前鎮區光華二路51號","07","3344003","4","08","A","","0"
"5","2502090022","國防部軍備局生產製造中心第二０五廠醫務所","高雄市前鎮區中山三路98號","07","3321695","4","08","A","","0"
"5","2542070013","國防部軍備局生產製造中心第二０五廠溪埔廠區醫務室","高雄市大樹區興田里35號","07","6563667","4","08","A","","0"
"5","2602040524","國軍退除役官兵輔導委員會高雄榮譽國民之家醫務室","高雄市楠梓區加昌路631號","07","3652828","4","08","A","","0"
"5","2642120010","國軍退除役官兵輔導委員會岡山榮譽國民之家醫務室","高雄市燕巢區成功路1號","07","6161214","4","08","A","","0"
"5","2643131026","屏東榮譽國民之家附設醫務室","屏東縣內埔鄉建興村建興路100號","08","7701621","4","08","A","","0"
"5","2702040071","台灣中油股份有限公司煉製事業部國光聯合診所","高雄市楠梓區後昌路546巷2號1－2樓","07","5824141","4","08","A","","0"
"5","2702090017","經濟部加工出口區管理處高雄分處衛生保健所","高雄市前鎮區中一路3號","07","8212457","4","08","A","","0"
"5","2702111100","中國鋼鐵股份有限公司員工診所","高雄市小港區中鋼路1號","07","8021111","4","08","A","","0"
"5","2707380016","臺灣中油股份有限公司煉製事業部大林煉油廠員工診所","高雄市小港區沿海四路50號","07","8715151","4","08","A","","0"
"5","2742050515","台灣中油公司石化事業部醫務室","高雄市林園區石化二路3號","07","6413701","4","08","A","","0"
"5","3144010518","財團法人天主教靈醫會惠民醫院附設澎南門診部","","","","4","07","A","20190701","2"
"5","3244030030","財團法人天主教靈醫會惠民醫院附設白沙診所","","","","4","08","A","20181231","2"
"5","3307330019","高雄醫學大學附設中和紀念醫院牙科第一門診部","","","","4","08","A","20180321","2"
"5","3402040512","日月光半導體製造股份有限公司附設員工醫務室","高雄市楠梓區楠梓加工出口區經五路123號6、7樓","07","3617131","4","08","A","","0"
"5","3407380020","台灣國際造船股份有限公司員工診所","高雄市小港區中鋼路3號","07","8010111","4","08","A","","0"
"5","3443210029","佳冬鄉農會附設診所","屏東縣佳冬鄉佳冬村佳和路六十四號","08","8664279","4","08","A","","0"
"5","3502010043","李敏雄內兒科診所","高雄市鹽埕區鹽埕街82號","07","5516217","4","07","A","","0"
"5","3502010052","王德瑞內兒科診所","高雄市鹽埕區建國四路243號","07","5511852","4","07","A","","0"
"5","3502010187","木雄婦產科診所","高雄市鹽埕區育仁里大禮街60－1號","07","5618121","4","07","A","","0"
"5","3502010294","陳耳鼻咽喉科診所","高雄市鹽埕區五福四路306號","07","5516493","4","07","A","","0"
"5","3502010329","劉應炎診所","高雄市鹽埕區大公路98．100號","07","5511051","4","08","A","","0"
"5","3502010365","永明診所","高雄市鹽埕區江南里五福四路161，163號","07","5513436","4","08","A","","0"
"5","3502010427","施家庭醫學科診所","高雄市鹽埕區中山里新興街5鄰118號1Ｆ","07","5324460","4","07","A","","0"
"5","3502010463","盧榮坤小兒科診所","高雄市鹽埕區莒光街137號","07","5315657","4","08","A","","0"
"5","3502010507","汪昇勳耳鼻喉科診所","高雄市鹽埕區瀨南街225之1號1樓","07","5216655","4","07","A","","0"
"5","3502011513","沈眼科診所","高雄市鹽埕區大公路7號一樓","07","5317043","4","07","A","","0"
"5","3502011568","洪清文診所","高雄市鹽埕區七賢三路122號1樓","07","5611725","4","08","A","","0"
"5","3502011586","文聖骨外科診所","高雄市鹽埕區七賢三路5號","07","5511101","4","07","A","","0"
"5","3502011639","新欣診所","高雄市鹽埕區新樂街120號1樓","07","5316775","4","08","A","","0"
"5","3502020067","蘇燕德內兒科診所","高雄市鼓山區興宗里鼓山二路122號","07","5612497","4","07","A","","0"
"5","3502020138","陳正信婦產外科診所","高雄市鼓山區九如四路661號","07","5217379","4","07","A","","0"
"5","3502020165","朱玉柱診所","高雄市鼓山區鼓波街36－1號","07","5217139","4","08","A","","0"
"5","3502020183","鼎新診所","高雄市鼓山區鼓波街42－11號","07","5512013","4","08","A","","0"
"5","3502020227","王鴻先耳鼻喉科診所","高雄市鼓山區鼓山三路242號","07","5834214","4","07","A","","0"
"5","3502020245","葉俊杰皮膚科診所","高雄市鼓山區峰南里千光路10號","07","5512358","4","07","A","","0"
"5","3502020254","柯文良小兒科診所","高雄市鼓山區華豐里華榮路352號1樓","07","5535760","4","07","A","","0"
"5","3502020272","蘇淑娟診所","高雄市鼓山區華泰路165號","07","5524770","4","07","A","","0"
"5","3502020281","陳大洲耳鼻喉科診所","高雄市鼓山區中華一路10號1樓","07","5873653","4","07","A","","0"
"5","3502020316","家安診所","高雄市鼓山區明誠里裕誠路1515號","07","5541515","4","07","A","","0"
"5","3502020343","黃活診所","高雄市鼓山區民強里九如四路694號","07","5325575","4","08","A","","0"
"5","3502020414","劉耳鼻喉專科診所","高雄市鼓山區忠正里九如四路905號","07","5331873","4","07","A","","0"
"5","3502020423","謝加晉診所","高雄市鼓山區明誠里民利街1號1Ｆ","07","5532526","4","07","A","","0"
"5","3502020450","林茂生診所","高雄市鼓山區內惟里九如四路1191號","07","5828337","4","07","A","","0"
"5","3502020503","建元診所","高雄市鼓山區裕誠路1143號1145號1－2樓","07","5543957","4","07","A","","0"
"5","3502020530","瑞芳耳鼻喉科診所","高雄市鼓山區華榮路298號一樓","07","5527887","4","07","A","","0"
"5","3502020549","腎美診所","高雄市鼓山區中華一路336號1．2．6樓","07","5544900","4","07","A","","0"
"5","3502021635","明誠聯合診所","高雄市鼓山區中華一路310號","07","5538665","4","07","A","","0"
"5","3502021653","元和雅診所","高雄市鼓山區中華一路347號1－2樓","07","5550056","4","08","A","","0"
"5","3502021662","清介耳鼻喉科診所","高雄市鼓山區延平街59－1號","07","5512022","4","07","A","","0"
"5","3502021715","慶豐診所","高雄市鼓山區華寧路1號","07","5542285","4","07","A","","0"
"5","3502021733","祐琳小兒科診所","高雄市鼓山區裕誠路1180號","07","5551870","4","08","A","","0"
"5","3502021760","容婦產科診所","高雄市鼓山區明誠三路487號1-4樓","07","5541000","4","07","A","","0"
"5","3502021813","翁俊六診所","高雄市鼓山區臨海二路13號1樓","07","5616156","4","07","A","","0"
"5","3502021902","宏澤耳鼻喉科診所","高雄市鼓山區文信路238號","07","5552533","4","07","A","","0"
"5","3502021911","柯診所","高雄市鼓山區臨海二路37號1樓","07","5613241","4","08","A","","0"
"5","3502021920","明新診所","高雄市鼓山區裕誠路1940號1樓","07","5551880","4","08","A","","0"
"5","3502021948","黃柏翰皮膚科診所","高雄市鼓山區大順一路823號","07","5501711","4","07","A","","0"
"5","3502022016","王文達診所","高雄市鼓山區美術東五路166號1樓","07","5227177","4","07","A","","0"
"5","3502022061","寬念診所","高雄市鼓山區瑞豐街75號","07","5521732","4","08","A","","0"
"5","3502022114","祐安小兒科診所","高雄市鼓山區九如四路1410號1樓","07","5318616","4","07","A","","0"
"5","3502022132","高美泌尿科診所","高雄市鼓山區明誠四路226號1．2樓","07","5229099","4","07","A","","0"
"5","3502022150","建生診所","高雄市鼓山區美術東四路325號","07","5555366","4","07","A","","0"
"5","3502022169","蔡宗恕診所","高雄市鼓山區華安街153號1樓","07","5319387","4","08","A","","0"
"5","3502022196","華榮謝耳鼻喉科診所","高雄市鼓山區華榮路205號1樓","07","5546226","4","07","A","","0"
